********** ./zel_crossel.py {'context': True, 'fixed_len': 48, 'device': 'cuda:2', 'lan': ['bn', 'jv', 'mr', 'pa', 'te', 'uk'], 'top_what': [50, 20, 10, 5, 2, 1], 'saved_file': './saved/crossel_zel/context_1.bin'}
[TRAINER]: generating train loader
[TRAINER]: converting train data to tensors:
[TRAINER]: generating valid loader
[TRAINER]: converting valid data to tensors:
**** now round 0 valid begin:
ACC: tensor(0.4993, device='cuda:2')
[round: 2]: 11/90 end. loss: 0.18326160311698914
[round: 2]: 12/90 end. loss: 0.21041898429393768
[round: 2]: 13/90 end. loss: 0.25624018907546997
[round: 2]: 14/90 end. loss: 0.20855823159217834
[round: 2]: 15/90 end. loss: 0.21281594038009644
[round: 2]: 16/90 end. loss: 0.23998799920082092
[round: 2]: 17/90 end. loss: 0.20723138749599457
[round: 2]: 18/90 end. loss: 0.2112291157245636
[round: 2]: 19/90 end. loss: 0.21300660073757172
[round: 2]: 20/90 end. loss: 0.25286972522735596
[round: 2]: 21/90 end. loss: 0.2018260806798935
[round: 2]: 22/90 end. loss: 0.18038547039031982
[round: 2]: 23/90 end. loss: 0.17693141102790833
[round: 2]: 24/90 end. loss: 0.21067199110984802
[round: 2]: 25/90 end. loss: 0.20044393837451935
[round: 2]: 26/90 end. loss: 0.18469136953353882
[round: 2]: 27/90 end. loss: 0.20975632965564728
[round: 2]: 28/90 end. loss: 0.21020209789276123
[round: 2]: 29/90 end. loss: 0.14747333526611328
[round: 2]: 30/90 end. loss: 0.21141840517520905
[round: 2]: 31/90 end. loss: 0.1917056143283844
[round: 2]: 32/90 end. loss: 0.18404746055603027
[round: 2]: 33/90 end. loss: 0.22990816831588745
[round: 2]: 34/90 end. loss: 0.2811070382595062
[round: 2]: 35/90 end. loss: 0.17732571065425873
[round: 2]: 36/90 end. loss: 0.23675209283828735
[round: 2]: 37/90 end. loss: 0.2230246663093567
[round: 2]: 38/90 end. loss: 0.15134339034557343
[round: 2]: 39/90 end. loss: 0.14697812497615814
[round: 2]: 40/90 end. loss: 0.20326359570026398
[round: 2]: 41/90 end. loss: 0.17801806330680847
[round: 2]: 42/90 end. loss: 0.20333313941955566
[round: 2]: 43/90 end. loss: 0.17167037725448608
[round: 2]: 44/90 end. loss: 0.17454177141189575
[round: 2]: 45/90 end. loss: 0.2113027125597
[round: 2]: 46/90 end. loss: 0.2024776190519333
[round: 2]: 47/90 end. loss: 0.17177081108093262
[round: 2]: 48/90 end. loss: 0.17550437152385712
[round: 2]: 49/90 end. loss: 0.15494994819164276
[round: 2]: 50/90 end. loss: 0.223853200674057
[round: 2]: 51/90 end. loss: 0.13282398879528046
[round: 2]: 52/90 end. loss: 0.1702485978603363
[round: 2]: 53/90 end. loss: 0.18934428691864014
[round: 2]: 54/90 end. loss: 0.14841608703136444
[round: 2]: 55/90 end. loss: 0.2041291743516922
[round: 2]: 56/90 end. loss: 0.1748441755771637
[round: 2]: 57/90 end. loss: 0.1459631621837616
[round: 2]: 58/90 end. loss: 0.16541896760463715
[round: 2]: 59/90 end. loss: 0.15387186408042908
[round: 2]: 60/90 end. loss: 0.20132307708263397
[round: 2]: 61/90 end. loss: 0.1806974858045578
[round: 2]: 62/90 end. loss: 0.19959039986133575
[round: 2]: 63/90 end. loss: 0.17290246486663818
[round: 2]: 64/90 end. loss: 0.15034106373786926
[round: 2]: 65/90 end. loss: 0.19524416327476501
[round: 2]: 66/90 end. loss: 0.18958698213100433
[round: 2]: 67/90 end. loss: 0.15864340960979462
[round: 2]: 68/90 end. loss: 0.1672787219285965
[round: 2]: 69/90 end. loss: 0.14635808765888214
[round: 2]: 70/90 end. loss: 0.17941932380199432
[round: 2]: 71/90 end. loss: 0.15541371703147888
[round: 2]: 72/90 end. loss: 0.15936261415481567
[round: 2]: 73/90 end. loss: 0.19894081354141235
[round: 2]: 74/90 end. loss: 0.14007581770420074
[round: 2]: 75/90 end. loss: 0.1702427715063095
[round: 2]: 76/90 end. loss: 0.1683623194694519
[round: 2]: 77/90 end. loss: 0.16547717154026031
[round: 2]: 78/90 end. loss: 0.14583739638328552
[round: 2]: 79/90 end. loss: 0.1881188005208969
[round: 2]: 80/90 end. loss: 0.17499954998493195
[round: 2]: 81/90 end. loss: 0.17602583765983582
[round: 2]: 82/90 end. loss: 0.14525632560253143
[round: 2]: 83/90 end. loss: 0.21797312796115875
[round: 2]: 84/90 end. loss: 0.14033983647823334
[round: 2]: 85/90 end. loss: 0.12911885976791382
[round: 2]: 86/90 end. loss: 0.20203371345996857
[round: 2]: 87/90 end. loss: 0.17251092195510864
[round: 2]: 88/90 end. loss: 0.1600029319524765
[round: 2]: 89/90 end. loss: 0.14536328613758087
**** now round 3 valid begin:
ACC: tensor(0.9431, device='cuda:2')
[round: 3]: 0/90 end. loss: 0.18097397685050964
[round: 3]: 1/90 end. loss: 0.1513029932975769
[round: 3]: 2/90 end. loss: 0.1375768780708313
[round: 3]: 3/90 end. loss: 0.17365407943725586
[round: 3]: 4/90 end. loss: 0.16027800738811493
[round: 3]: 5/90 end. loss: 0.15467335283756256
[round: 3]: 6/90 end. loss: 0.1766039878129959
[round: 3]: 7/90 end. loss: 0.15438665449619293
